A63076913,대동다숲아파트,경상남도 창원시 마산회원구 삼계2길 31
A63077608,한우리2차,경상남도 창원시 마산회원구 삼계1길 18
A63077619,한우리1차아파트,경상남도 창원시 마산회원구 삼계1길 48
A63077802,대림하이빌,경상남도 창원시 마산회원구 양덕동2길 76
A63077803,마산메트로시티,경상남도 창원시 마산회원구 양덕서로 30
A63078003,한일타운3차,경상남도 창원시 마산회원구 삼호로 151
A63078105,한일타운4차아파트,경상남도 창원시 마산회원구 양덕서로 45
A63078630,코오롱하늘채1차아파트,경상남도 창원시 마산회원구 호원로 361-3
A63078729,코오롱하늘채2차아파트,경상남도 창원시 마산회원구 호원로 359
A63078821,백로,경상남도 창원시 마산회원구 중리상곡로 20-1
A63078901,봉암서광아파트,경상남도 창원시 마산회원구 봉양로 241
A63079411,원계대동다숲아파트,경상남도 창원시 마산회원구 광려천남로 267
A65690802,옥포대원,경상남도 거제시 거제대로 3801
A65690804,옥포신원심포니하우스,경상남도 거제시 옥포로 365
A65690805,옥포거송보라맨션,경상남도 거제시 진목2길 82
A65690806,옥포진영에이스타운,경상남도 거제시 진목로 19
A65690807,안성아파트,경상남도 거제시 옥포로 280
A65691001,영승한마음아파트,경상남도 거제시 마전5길 8-2
A65691002,장승포주공아파트,경상남도 거제시 장승로 26
A65691003,옥림아파트,경상남도 거제시 마전1길 30
A65691401,거제수월힐스테이트,경상남도 거제시 제산로 51
A65691601,거제2차롯데인벤스가,경상남도 거제시 거제중앙로 1515
A65691602,대아푸른솔마을,경상남도 거제시 거제중앙로 1509-22
A65691801,제니스타운,경상남도 거제시 장평3로3길 7
A65691802,덕진2차휴먼빌,경상남도 거제시 장평1로16길 65
A65691803,수창프라임시티,경상남도 거제시 거제대로 4951
A65691804,일성한빛타운,경상남도 거제시 장평3로3길 41
A65691805,장평코아루,경상남도 거제시 장평3로3길 25
A65691809,태완노블리안아파트,경상남도 거제시 장평1로 180
A65691810,대한1차아파트,경상남도 거제시 장평로6길 23
A65691812,덕산아내2차,경상남도 거제시 장평2로2길 10
A65691813,덕산아내1차,경상남도 거제시 장평2로 19
A68280202,현대파크,울산광역시 동구 남목21길 6
A68280208,남목현대,울산광역시 동구 남목12길 17
A68280211,영진청구아파트,울산광역시 동구 남목21길 18
A68280601,문현아이파크,울산광역시 동구 문현6길 19
A68280603,꽃바위현대,울산광역시 동구 화잠9길 45
A68280604,현대비치,
A68280705,현대패밀리 명덕2차,울산광역시 동구 명덕로 70
A68280707,현대패밀리서부2차아파트,울산광역시 동구 방어진순환도로 999
A68280708,명덕패밀리1차,울산광역시 동구 명덕로 30
A68280709,서부성원상떼빌아파트,울산광역시 동구 봉수로 450
A68280710,현대패밀리서부1차,울산광역시 동구 방어진순환도로 995
A68280801,신광그린파크,울산광역시 동구 방어진순환도로 1099
A68280804,한아름현대,울산광역시 동구 방어진순환도로 1045
A68280902,서영골든타워,울산광역시 동구 남목11길 25
A68281302,삼전아이필,울산광역시 동구 바드래길 125
A68281304,현대3단지,울산광역시 동구 녹수13길 34
A68281305,현대패밀리전하,울산광역시 동구 녹수11길 50
A68281306,현대홈타운,울산광역시 동구 봉수로 370
A68281308,대경넥스빌,울산광역시 동구 바드래길 110
A68281503,늘푸른,울산광역시 동구 산록길 68
A61783201,주례한효아파트,부산광역시 사상구 백양대로342번길 50
A61783203,LG신주례1단지아파트,부산광역시 사상구 백양대로342번길 16
A61783402,주례현대무지개아파트,부산광역시 사상구 주례로 93
A61783601,주례동일2차아파트,부산광역시 사상구 양지로42번길 13
A61783603,주례현대아파트,
A61783605,벽산신화,부산광역시 사상구 백양대로 515
A61783606,주례대성,부산광역시 사상구 양지로 3
A61783607,주례동일1차아파트,부산광역시 사상구 백양대로494번길 10
A61783801,주례벽산아파트,
A61784101,구덕극동,부산광역시 사상구 학감대로 62
A61784104,학장동양,부산광역시 사상구 주례로 232
A61784213,구학마을아파트,부산광역시 사상구 학감대로49번길 28-19
A61785102,주례제일타워맨션,부산광역시 사상구 백양대로506번길 15
A61820001,명지롯데캐슬,부산광역시 강서구 명지오션시티11로 84
A61823001,지사휴먼시아,부산광역시 강서구 과학산단2로20번길 35
A61823002,금강펜테리움,부산광역시 강서구 과학산단2로20번길 69
A61829001,신호윌더하임,부산광역시 강서구 신호산단3로 55
A61870404,퀸덤1차아인슈타인타운,부산광역시 강서구 명지오션시티11로 51
A61870405,영어도시퀸덤1차링컨타운,부산광역시 강서구 명지오션시티10로 16
A61870406,퀸덤1차에디슨타운,부산광역시 강서구 명지오션시티10로 17
A61870407,엘크루블루오션C2,부산광역시 강서구 명지오션시티6로 33
A61870408,엘크루블루오션C4,부산광역시 강서구 명지오션시티12로 120
A61870410,명지두산위브포세이돈,부산광역시 강서구 명지오션시티11로 22
A63080102,구암대동타운,경상남도 창원시 마산회원구 구암남16길 54
A63080501,석전대동피렌체,경상남도 창원시 마산회원구 양덕옛1길 37
A63080802,일우근주아파트,경상남도 창원시 마산회원구 석전북2길 64
A63080901,서안양덕타운,경상남도 창원시 마산회원구 팔용로 62-1
A63081301,정우맨션,경상남도 창원시 마산회원구 양덕동2길 106
A63085207,숲속마을주공3단지,경상남도 창원시 마산회원구 삼계본동1길 86
A63085209,삼계화성타운,경상남도 창원시 마산회원구 삼계8길 31
A63085214,숲속마을주공4단지,경상남도 창원시 마산회원구 숲속로 8
A63085223,삼계현대,경상남도 창원시 마산회원구 삼풍로 82
A63085224,숲속마을주공6단지,경상남도 창원시 마산회원구 숲속로 27
A63085225,삼계대동,경상남도 창원시 마산회원구 삼계5길 30
A63085228,삼계대동이미지,경상남도 창원시 마산회원구 광려로 29
A63085232,마산삼계2,경상남도 창원시 마산회원구 삼계2길 24
A63085401,동남타운,경상남도 창원시 마산회원구 상곡로 5
A63085406,서진아파트,경상남도 창원시 마산회원구 경남대로 1019
A63085605,화인태양,경상남도 창원시 마산회원구 광려천북로 206
A63085615,서광2차,경상남도 창원시 마산회원구 호계안길 91
A63085617,국제한마음타운,경상남도 창원시 마산회원구 호계본동로 38
A63085702,중리한주,경상남도 창원시 마산회원구 함마대로 2821
A63085712,시영장미,경상남도 창원시 마산회원구 중리상곡로 18
A63105001,상남서광,경상남도 창원시 마산합포구 노산북6길 26
A63110001,마산무학자이,경상남도 창원시 마산합포구 노산서18길 19
A63113001,신추산아파트,경상남도 창원시 마산합포구 문신길 169
A63119001,대내주공아파트,경상남도 창원시 마산합포구 월영북15길 21
A66005001,상봉화인,경상남도 진주시 상봉대룡길 18
A66005002,상봉한주타운,경상남도 진주시 진주대로1208번길 20
A66007001,유곡한보,경상남도 진주시 진주대로 1278
A66025001,대경강남타운,경상남도 진주시 진주대로891번길 16
A66025002,동성가든타워,경상남도 진주시 진주대로 901
A66025003,한주한보타운,경상남도 진주시 망경로296번길 17
A66026001,망경한보타운,경상남도 진주시 망경로 234-5
A66029001,현대성우트리팰리스,경상남도 진주시 진주대로879번길 19
A66029003,금호석류마을,경상남도 진주시 강남로 45
A66030001,제일풍경채,경상남도 진주시 가좌안골길21번길 5
A66031001,호탄삼성,경상남도 진주시 동부로43번길 10-13
A66031002,호탄대경,경상남도 진주시 가호로 79
A66032001,상대한주그린,경상남도 진주시 선학산길 48
A66033002,하대한보힐타워,
A66033003,삼전프라자,경상남도 진주시 도동로 251
A66033005,하대대림,경상남도 진주시 도동천로 310
A66033006,도동대림아파트,경상남도 진주시 하대로40번길 4
A66033007,하대한보3차,경상남도 진주시 남강로 1399
A66033008,하대주공,경상남도 진주시 상대로 125
A66033009,상대주공,경상남도 진주시 상대로 101
A66034003,상평동일스위트,경상남도 진주시 공단로 30
A66070101,가호에일린의뜰,경상남도 진주시 강변길 31
A66070102,가좌올리움,경상남도 진주시 가호로 17-10
A68282006,대송현대1차아파트,울산광역시 동구 대송2길 10
A68282201,화정현대2차,울산광역시 동구 봉수로 94
A68282202,대하크리스탈,울산광역시 동구 양지5길 5
A68282205,화정현대1차,울산광역시 동구 봉수로 110
A68321001,벽산 블루밍,울산광역시 북구 동해안로 1502
A68326001,블루마시티1차푸르지오,울산광역시 북구 강동산하5로 66
A68330001,청우그린파크,울산광역시 북구 사청1길 37
A68330002,화봉대우,울산광역시 북구 상방로 65
A68330003,동부한우리,울산광역시 북구 상방로 12
A68330004,동아청구,울산광역시 북구 상방로 81
A68330006,효성삼환,울산광역시 북구 통샘10길 9
A68330007,울산화봉1,울산광역시 북구 화산로 33
A68330008,울산화봉2,울산광역시 북구 화산로 36
A68338001,양정힐스테이트,울산광역시 북구 염포로 459
A68339001,평창리비에르1차,울산광역시 북구 명촌10길 22
A68339002,평창리비에르3차,
A68339003,평창리비에르2차,울산광역시 북구 명촌로 91
A68342001,정림은하수타운,울산광역시 북구 매곡로 97-8
A68342002,현대으뜸,울산광역시 북구 매곡본길 53
A68342004,매곡푸르지오2단지,울산광역시 북구 매곡1로 17
A68342005,대하그린파크,울산광역시 북구 매곡본길 28
A68342006,현대파크맨션,울산광역시 북구 신기3길 19-6
A61872201,부산신호사랑으로부영1차아파트,부산광역시 강서구 신호산단3로 27
A61872202,부산신호 사랑으로 부영2차아파트,부산광역시 강서구 신호산단4로 27
A61881402,명지극동스타클래스,부산광역시 강서구 명지오션시티2로 71
A61970112,기장현대아파트,부산광역시 기장군 기장대로 563
A61970210,우신네오빌아파트,부산광역시 기장군 청강로 76
A61970311,기장서부주공아파트,부산광역시 기장군 차성서로 123
A61987101,고촌휴먼시아,부산광역시 기장군 고촌로44번길 16
A61990105,기장문화그린맨션,부산광역시 기장군 차성로417번길 21
A61990106,기장태영아파트,부산광역시 기장군 차성로441번길 7
A61990107,동부산뜨란채,부산광역시 기장군 기장대로 67
A61990108,이진캐스빌블루1차,부산광역시 기장군 차성로 461
A61990109,이진캐스빌블루2차,부산광역시 기장군 차성로 452
A61990213,내리 휴먼시아1단지,부산광역시 기장군 소정안길 68
A61990301,기장씨엘늘채움아파트,부산광역시 기장군 차성남로 8-18
A61990302,기장금강궁전아파트,부산광역시 기장군 차성남로 13-6
A61990304,이진캐스빌골드,부산광역시 기장군 대청로 7
A61990307,이진캐스빌,부산광역시 기장군 차성서로 51
A61990503,이진스카이빌아파트,부산광역시 기장군 차성서로 158-12
A61990508,이진테마빌,부산광역시 기장군 배산로8번길 51
A61990609,청강2주공아파트,부산광역시 기장군 청강로 6
A63126001,월영현대3차,경상남도 창원시 마산합포구 월영마을로 32
A63126002,월영대동,경상남도 창원시 마산합포구 월영마을로 10
A63126003,월영주공,
A63126004,월영현대건설,경상남도 창원시 마산합포구 월영마을로 12
A63126005,월영현대산업2차,경상남도 창원시 마산합포구 월영마을로 52
A63126006,월영화인아트빌라,경상남도 창원시 마산합포구 무학로 32
A63126007,월영동아2차,경상남도 창원시 마산합포구 월영마을로 29
A63126008,월영동아1차,경상남도 창원시 마산합포구 월영남로 43
A63126009,월영한백,경상남도 창원시 마산합포구 문화서2길 5
A63126010,월영현대산업1차,경상남도 창원시 마산합포구 월영마을로 27
A63134201,창포경남,경상남도 창원시 마산합포구 문화동14길 74
A63134301,롯데빌리지,경상남도 창원시 마산합포구 문화동15길 25
A63142201,신한토탈,경상남도 창원시 마산합포구 중앙남1길 12
A63142202,중앙경동메르빌,경상남도 창원시 마산합포구 중앙동3길 16
A63146001,동성새롬미리내아파트,경상남도 창원시 마산합포구 수산1길 181
A63171401,마린파이브,경상남도 창원시 마산합포구 오동동14길 67
A63175001,무학산벽산블루밍,경상남도 창원시 마산합포구 노산서18길 142
A63175202,용마맨션,경상남도 창원시 마산합포구 산호북4길 30
A63175401,신포삼익,경상남도 창원시 마산합포구 서성로 43
A63175504,완월화인아파트,경상남도 창원시 마산합포구 완월남8길 16
A63176102,월포벽산블루밍,경상남도 창원시 마산합포구 3·15대로 154
A63176201,자산아파트,경상남도 창원시 마산합포구 자산서14길 26
A66072301,진주센트럴자이,경상남도 진주시 도동천로 48
A66076105,진주가좌1주공,경상남도 진주시 가호로 26
A66076302,상대현대,경상남도 진주시 모덕로181번길 7
A66076402,상대한보타운,경상남도 진주시 도동천로 120
A66076501,상봉1차,경상남도 진주시 창렬로 129
A66077001,삼환나우빌,경상남도 진주시 진주대로829번길 21
A66077104,주약현대아파트,경상남도 진주시 진주대로815번길 11
A66077305,한주럭키타운,경상남도 진주시 진주대로 859
A66077407,들말대경,경상남도 진주시 석갑로53번길 10
A66077409,평거휴먼시아4단지,경상남도 진주시 새평거로 75
A66077410,진주평거5단지,경상남도 진주시 새평거로 70
A66077411,엠코타운더프라하,경상남도 진주시 새평거로 30
A66077508,들말한보타운,경상남도 진주시 평거로39번길 9
A66077609,들말흥한타운,경상남도 진주시 석갑로 45
A66077710,진주평거2,경상남도 진주시 진양호로125번길 6
A66077803,하대현대,경상남도 진주시 하대로 142
A66077903,가좌그린빌주공,경상남도 진주시 내동로348번길 10
A66078302,이현주공,경상남도 진주시 서장대로 235
A66078404,초전현대,경상남도 진주시 초전남로 60
A66078503,초전흥한황토방아파트,경상남도 진주시 초전남로 30
A66078605,초전청구타운,경상남도 진주시 대신로475번길 16-5
A66078606,진주초전푸르지오1단지,경상남도 진주시 초장로14번길 27
A66078607,초전푸르지오2단지,경상남도 진주시 초장로14번길 29
A66078608,진주초장엠코타운더이스턴파크,경상남도 진주시 초북로 77
A68342008,매곡현대,울산광역시 북구 매곡1로 13
A68347005,달천아이파크2차,울산광역시 북구 달천로 103-19
A68347006,달천 아이파크1차,울산광역시 북구 달천로 50
A68348002,쌍용아진3차,울산광역시 북구 아진로 115
A68348003,쌍용아진2차,울산광역시 북구 아진로 75
A68350001,일지리버타워,
A68350002,천곡2차코아루,울산광역시 북구 천곡남로 65
A68350003,원동현대,울산광역시 북구 고래로 2
A68350004,대동황토방,울산광역시 북구 천곡길 183
A68350005,우방아파트,울산광역시 북구 천곡길 199
A68350006,농소대동한마음타운,울산광역시 북구 천곡길 165
A68350007,삼성코아루,울산광역시 북구 천곡남로 37
A68370101,그린카운티3단지,울산광역시 북구 달천로 95
A68370103,그린카운티2단지,울산광역시 북구 달천로 109
A68370104,그린카운티1단지,울산광역시 북구 달천로 119
A68374401,매곡휴먼시아,울산광역시 북구 신천로 60
A68374402,매곡월드메르디앙월드시티1단지,울산광역시 북구 매산로 65
A68374403,매곡월드메르디앙월드시티2단지,울산광역시 북구 매산로 66
A68375702,화봉쌍용예가,울산광역시 북구 화동로 11
A61991101,가화일광타워,부산광역시 기장군 이천10길 37
A61996102,정관센트럴파크,부산광역시 기장군 구연방곡로 10
A61996103,정관신도시휴먼시아2단지,부산광역시 기장군 정관2로 24
A61996104,서희스타힐스,부산광역시 기장군 방곡3로 11
A61996105,정관LH4단지,부산광역시 기장군 산단4로 160
A61996106,EGthe12차,부산광역시 기장군 정관2로 9
A61996107,정관동일스위트1차,부산광역시 기장군 정관4로 24
A61996108,정관1차동원로얄듀크,부산광역시 기장군 산단4로 139
A61996110,정관동일스위트2차,부산광역시 기장군 정관3로 23
A61996111,정관동원로얄듀크2차,부산광역시 기장군 정관5로 12
A61996113,정관협성르네상스,부산광역시 기장군 정관4로 68
A61996114,정관동일스위트3차,부산광역시 기장군 모전1길 9
A61996204,정관신도시현진아파트,부산광역시 기장군 정관2로 40
A61996303,정관신도시 신동아파밀리에,부산광역시 기장군 정관5로 75
A61996306,정관한진해모로,부산광역시 기장군 정관로 548
A61996308,정관신도시휴먼시아1단지,부산광역시 기장군 정관4로 23
A62102001,김해롯데캐슬가야2단지,경상남도 김해시 가야로463번길 14
A62102002,한덕타워,경상남도 김해시 가야로 513
A62106010,광남백조,경상남도 김해시 가락로 223
A62106013,김해구산1,경상남도 김해시 가락로 222
A63176703,마산만아이파크,경상남도 창원시 마산합포구 제2부두로 17
A63177401,월포 경동메르빌,경상남도 창원시 마산합포구 중앙동3길 22
A63177503,중앙우방,경상남도 창원시 마산합포구 중앙동로 10
A63181101,건우그린타운,경상남도 창원시 마산합포구 서촌바다길 108
A63181201,진동협성엠파이어,경상남도 창원시 마산합포구 진북산업로 55
A63181402,혜창한마음,경상남도 창원시 마산합포구 요장1길 33
A63181703,진동한일유앤아이프라임아파트,경상남도 창원시 마산합포구 진북산업로 58
A63185101,교방상록아파트,경상남도 창원시 마산합포구 노산서18길 141
A63185501,무학맨션아파트,경상남도 창원시 마산합포구 회원천북길 545
A63185503,국제비치,경상남도 창원시 마산합포구 합포동5길 22
A63185901,기산아파트,경상남도 창원시 마산합포구 오동동14길 29
A63185902,서광아침의빛,경상남도 창원시 마산합포구 오동동10길 73
A63186103,완월2차 서광,경상남도 창원시 마산합포구 완월남로 54
A63186201,대동한마음아파트,경상남도 창원시 마산합포구 중앙서1길 55
A63186202,완월경남맨션,경상남도 창원시 마산합포구 장장군로 3
A63187001,신우희가로베스트,경상남도 창원시 마산합포구 중앙북1길 19
A63187201,씨티해오름,경상남도 창원시 마산합포구 월영동11길 57
A63187203,한일비치맨션,경상남도 창원시 마산합포구 월영동남로 22
A63187204,대동씨코아,경상남도 창원시 마산합포구 월영동로 8
A63187206,평화리버타운,경상남도 창원시 마산합포구 월영동11길 29
A63187207,두산1차,경상남도 창원시 마산합포구 월영동6길 39
A63187209,두산2차 아파트,경상남도 창원시 마산합포구 월영동로 19
A63580101,현대맨션1차,경상남도 창녕군 우포2로 1199-1
A66078609,초전 해모로 루비채 2단지,경상남도 진주시 초북로 88
A66078610,초전해모로루비채4단지,경상남도 진주시 초북로 55
A66078803,대동황토방,경상남도 진주시 가호로44번길 7
A66078902,가좌3주공,경상남도 진주시 진주대로568번길 12
A66079203,느티나무,경상남도 진주시 중천로 74
A66079301,진주푸르지오2단지,경상남도 진주시 덕의길 11
A66079304,진주푸르지오1단지,경상남도 진주시 덕의길 15
A66080801,동서훼미리,경상남도 진주시 선학산길 22
A66081101,남강휴먼빌,경상남도 진주시 순환로 425-61
A66084101,진주문산코아루,경상남도 진주시 월아산로1117번길 5
A66084102,진주문산파란채,경상남도 진주시 월아산로1048번길 15
A66090202,동국제2강변타워,경상남도 진주시 돗골로19번길 10
A66090401,상평대림,경상남도 진주시 남강로 951
A66090501,한주파크맨션,경상남도 진주시 남강로 479
A66090508,신안현대,경상남도 진주시 천수로 315
A66090802,흥한타운1,경상남도 진주시 진양호로328번길 4
A66090803,신안2차흥한타운,경상남도 진주시 평거로139번길 11-3
A66090804,평거2차현대아파트,경상남도 진주시 신안들말길 58
A66090806,신안주공2단지,경상남도 진주시 신안들말길 47
A66090807,신안주공2차21,경상남도 진주시 신안들말길 47
A66090809,신안1차주공,경상남도 진주시 신안들말길 17
A68376401,울산명촌주공,울산광역시 북구 명촌로 94
A68377108,쌍용아진4차,울산광역시 북구 천곡남로 38
A68377109,천곡벽산블루밍,울산광역시 북구 천곡길 137
A68377110,새천곡한신휴플러스,울산광역시 북구 천곡남로 97
A68379001,울산신천엠코타운,울산광역시 북구 신천소공원로 15
A68379101,양정힐스테이트2차,울산광역시 북구 양정4길 15
A68379102,현대자동차사택,울산광역시 북구 염포로 599
A68380205,무지개1차,울산광역시 북구 제내5길 26
A68380206,문화청솔,
A68380207,성우현대,울산광역시 북구 호계로 313
A68380208,협성노블리스,울산광역시 북구 호계로 309-20
A68380301,귀영하이야트,울산광역시 북구 호계로 327-3
A68380302,호계청구,
A68380303,한라신천지타운,울산광역시 북구 갈밭길 1
A68380501,성원,울산광역시 북구 화봉로 54
A68380503,벽산늘푸른아파트,울산광역시 북구 상방로 160
A68380804,백산그린타워,울산광역시 북구 화정1길 12-2
A68380805,농소삼우타운,울산광역시 북구 화정1길 28
A68380809,중산디아채,울산광역시 북구 중산동로 37
A68380901,대암파크랜드,울산광역시 북구 이화1길 29
A68380902,이화제일그린파크,울산광역시 북구 이화5길 63
A62107002,김해북부두산위브아파트,경상남도 김해시 김해대로 1784-27
A62107004,화정마을3단지북부부영3차,경상남도 김해시 삼계로 223
A62107005,화정마을5단지(북부부영1차),경상남도 김해시 해반천로168번길 7
A62107006,화정마을2단지(북부부영2차),경상남도 김해시 삼계로 239
A62107007,화정마을1단지 부영아파트 (부영5차),경상남도 김해시 삼계로 253
A62107008,한솔솔파크,경상남도 김해시 삼계로 218
A62107009,화정마을 아이파크 가야,경상남도 김해시 해반천로168번길 23
A62107010,삼계이안,경상남도 김해시 해반천로278번길 12-27
A62107013,분성마을5단지푸르지오,경상남도 김해시 가야로 19
A62107014,구지마을3단지푸르지오,경상남도 김해시 삼계로 35
A62110001,반도보라,경상남도 김해시 전하로176번길 71
A62122001,지내21세기동원아파트,경상남도 김해시 분성로727번길 26-41
A62130001,죽림마을한림풀에버7단지,경상남도 김해시 율하3로 100
A62171357,석봉마을10단지대동아파트,경상남도 김해시 금관대로599번길 11
A62171462,석봉마을9단지,경상남도 김해시 금관대로599번길 27
A62172127,석봉마을5단지대동,경상남도 김해시 월산로 10
A62172128,석봉마을6단지대동,경상남도 김해시 월산로 26
A62172144,장유대동2단지,경상남도 김해시 월산로 82-62
A62172465,김해장유2,경상남도 김해시 능동로 76
A62174801,화정마을6단지북부부영6차,경상남도 김해시 김해대로 1864
A63580503,창녕창녕,경상남도 창녕군 말흘5길 33
A63590101,덕진7차봄아파트,경상남도 창녕군 남지중앙1길 10
A63590102,동아더프라임,경상남도 창녕군 남고길 47
A63590302,남지 덕진6차휴먼빌,경상남도 창녕군 남포길 23
A63590303,푸른마을아파트,경상남도 창녕군 동포로 46
A63680501,의령서동국민임대,경상남도 의령군 의병로9길 25-6
A63770501,함안가야대경파미르,경상남도 함안군 가야로 155
A63770502,함안 태완 노블리안 ,경상남도 함안군 가야18길 22
A63780301,남선하이츠,경상남도 함안군 도항2길 6
A63780304,함안도항주공1단지아파트,경상남도 함안군 성내북길 25
A63780305,도항2주공,경상남도 함안군 성내북길 57
A63780502,해동아파트,경상남도 함안군 해동길 22
A63792101,칠원동성아파트,경상남도 함안군 원서로 89-21
A63792102,함안칠원LH,경상남도 함안군 구성길 141-1
A63792103,광려천부영벽산2차,경상남도 함안군 호암길 6
A63792202,칠원대동,경상남도 함안군 갈티길 18-3
A63792301,수정그린아파트,경상남도 함안군 경남대로 1504-1
A63792403,광려천벽산블루밍아파트,경상남도 함안군 오곡로 103
A63794101,칠서에이스아파트,경상남도 함안군 칠평로 63
A63880002,고성아이존빌2차,경상남도 고성군 동외로168번길 99
A63880103,대동타운아파트,경상남도 고성군 교사대독길 24
A61282203,해운대한솔솔파크,부산광역시 해운대구 해운대로 564
A61282215,"대우마리나1,2차아파트",부산광역시 해운대구 해운대해변로 117
A61282301,센텀마리나아파트,부산광역시 해운대구 해운대로469번가길 91
A61282304,센텀현대,부산광역시 해운대구 해운대로469번길 190
A61282705,센텀센시빌구새한센시빌,부산광역시 해운대구 해운대로 284
A61282801,센텀신동아,부산광역시 해운대구 재반로60번길 46-6
A61283002,센텀에이스,부산광역시 해운대구 재송2로 256
A61283005,남성선파크타운2차,부산광역시 해운대구 재송2로23번길 50
A61283204,센텀골든파크,부산광역시 해운대구 재송2로175번길 43
A61283211,재송그린,부산광역시 해운대구 재반로118번길 71
A61283403,센텀그린타워아파트,부산광역시 해운대구 재송2로 153
A61283407,센텀글로리아,부산광역시 해운대구 재송2로74번길 31
A61283410,센텀동국아파트,부산광역시 해운대구 재송2로 91
A61284601,해운대신시가지경동메르빌아파트,부산광역시 해운대구 해운대로774번길 30
A61284902,달맞이우성빌라트,부산광역시 해운대구 달맞이길 239-11
A61286403,센텀이편한세상,부산광역시 해운대구 해운대로76번길 55
A61286701,센텀한보미도,부산광역시 해운대구 재반로64번길 74-1
A61286706,재송코오롱,부산광역시 해운대구 재반로84번길 96-7
A61286810,해운대반도보라빌,부산광역시 해운대구 해운대로 495
A61286907,현대베네시티,부산광역시 해운대구 해운대해변로 163
A61287316,재송현대,부산광역시 해운대구 해운대로81번길 60
A61287317,재송동센텀파미르,부산광역시 해운대구 해운대로61번길 56
A54587905,중마1주공아파트,전라남도 광양시 중마청룡길 40
A54588003,중마시영아파트,전라남도 광양시 중마용소1길 5
A54588006,남양파크,전라남도 광양시 중마로 210
A54588008,무등파크맨션,전라남도 광양시 중마로 230
A54588009,중마2주공아파트,전라남도 광양시 구마9길 11
A54588110,광양중마 호반리젠시빌,전라남도 광양시 공영로 39
A54588111,광양금광1차,전라남도 광양시 공영로 10
A54588202,우봉카이스트빌,전라남도 광양시 오류로 100
A54670101,보성장미,전라남도 보성군 중앙로 30-40
A54680501,보성우산주공아파트,전라남도 보성군 중앙로 7
A54690101,벌교장미,전라남도 보성군 홍암로 116-10
A54690102,보성회정LH천년나무,전라남도 보성군 못골길 12
A54880201,남계주공,전라남도 고흥군 봉동주공길 37-5
A54890402,녹동주공아파트,전라남도 고흥군 천마로 145-4
A54890501,녹동 프라자 아파트,전라남도 고흥군 녹동신항8길 45
A55001001,귀인그린파크,전라남도 여수시 덕충2길 37
A55005001,한신아파트,전라남도 여수시 고소5길 74
A55015001,럭키광무아파트,전라남도 여수시 좌수영로 205
A55018001,국동대주아파트,전라남도 여수시 신월로 686
A55018002,경남,전라남도 여수시 구봉길 29
A55018003,구봉아파트,전라남도 여수시 구봉길 41
A55018005,국동주공,전라남도 여수시 신월로 641
A55019001,신월대주아파트,전라남도 여수시 신월2길 35
A57016014,우남샘물타운,전라북도 익산시 고봉로34길 5-2
A57021001,"동도미소드림(414,418번지)",전라북도 익산시 하나로 498-21
A57021002,어양현대,전라북도 익산시 무왕로20길 33
A57021003,어양주공5단지,전라북도 익산시 부송1로 17
A57021004,어양우미,전라북도 익산시 무왕로22길 43
A57021005,어양주공8단지,전라북도 익산시 궁동로 109
A57021006,어양GS자이,전라북도 익산시 동서로 509
A57021007,어양쌍용,전라북도 익산시 하나로 357
A57021008,어양주공6단지,전라북도 익산시 무왕로19길 11
A57021010,익산2차부영,전라북도 익산시 동서로61길 34
A57036003,부송동제일아파트,전라북도 익산시 무왕로25길 12
A57036004,부송주공9단지,전라북도 익산시 궁동로 129
A57036012,익산5차부영아파트,전라북도 익산시 하나로10길 97
A57070101,배산휴먼시아5단지,전라북도 익산시 선화로1길 57-32
A57070102,배산휴먼시아4단지,전라북도 익산시 선화로1길 25-14
A57071001,클래시움,전라북도 익산시 평동로 530-7
A57072513,익산동산,전라북도 익산시 동천로7길 26-5
A57072602,동산여울휴먼시아3단지,전라북도 익산시 동천로1길 7
A57072603,동산여울휴먼시아2단지,전라북도 익산시 동천로 25
A57072604,동산동세경2차,전라북도 익산시 동천로1길 29
A57072605,동산동세경3차,전라북도 익산시 목천로 362
A57072801,씨즈퍼스트,전라북도 익산시 익산대로68길 51
A57072902,목천동 한스빌,전라북도 익산시 목천로 30-14
A60483201,한솔베스파트아파트,부산광역시 사하구 신산로 187
A60483401,원우강변아파트,부산광역시 사하구 비봉로 29
A60483402,신평삼창강변아파트,부산광역시 사하구 비봉로 37
A60483404,신평한신아파트,부산광역시 사하구 비봉로 42
A60484001,장림현대그린아파트,부산광역시 사하구 두송로 47
A60484004,장림우림그린아파트,부산광역시 사하구 두송로 25
A60484514,장림협성르네상스타운,부산광역시 사하구 장평로 87
A60484607,장림국제마마아파트,부산광역시 사하구 장평로41번길 51
A60484612,장림벽산마마아파트,부산광역시 사하구 장평로41번길 19
A60485001,하단삼창,부산광역시 사하구 괴정로 76
A60485510,괴정자유1차아파트,부산광역시 사하구 낙동대로 263
A60605201,영광그린파크아파트,부산광역시 영도구 중복길 270
A60607001,청학동한일유앤아이아파트,부산광역시 영도구 일산봉로 58
A60607002,원우엔리치빌,부산광역시 영도구 조내기로 38
A60608001,영도벽산비치타운,부산광역시 영도구 와치로 266
A60608002,조양비취맨션,부산광역시 영도구 절영로 504
A60608106,반도보라비치타운,부산광역시 영도구 함지로 19
A60608303,동삼그린힐,부산광역시 영도구 상리로 1
